beta_true_labels,beta_mislabelled,bias
0.3621027125992127,0.4192258561236946,0.057123143524481945
0.3619155710759299,0.15765670499366335,-0.20425886608226657
0.808585812007548,0.2762484038503884,-0.5323374081571596
0.5682603866348849,0.4992031297760485,-0.06905725685883635
0.2738423436342057,0.37566326385372384,0.10182092021951816
0.5330275851915403,0.4165022073177531,-0.11652537787378714
0.4362938515745373,0.3385273695858619,-0.09776648198867544
0.49936598910757934,0.5317267004593109,0.032360711351731575
0.6649728309447012,0.45032592330975624,-0.21464690763494493
0.2734768038304322,0.4099103112582687,0.1364335074278365
0.6102299724823042,0.598801271342846,-0.011428701139458153
0.21276212660245133,0.10355718273054187,-0.10920494387190946
0.7257156978616245,0.7338310403411015,0.008115342479476984
0.512491590751269,0.37739884994875883,-0.13509274080251021
